t,step,pos_left_hip_yaw,pos_left_hip_roll,pos_left_hip_pitch,pos_left_knee,pos_left_ankle,pos_neck_pitch,pos_head_pitch,pos_head_yaw,pos_head_roll,pos_right_hip_yaw,pos_right_hip_roll,pos_right_hip_pitch,pos_right_knee,pos_right_ankle,vel_left_hip_yaw,vel_left_hip_roll,vel_left_hip_pitch,vel_left_knee,vel_left_ankle,vel_neck_pitch,vel_head_pitch,vel_head_yaw,vel_head_roll,vel_right_hip_yaw,vel_right_hip_roll,vel_right_hip_pitch,vel_right_knee,vel_right_ankle,action_left_hip_yaw,action_left_hip_roll,action_left_hip_pitch,action_left_knee,action_left_ankle,action_neck_pitch,action_head_pitch,action_head_yaw,action_head_roll,action_right_hip_yaw,action_right_hip_roll,action_right_hip_pitch,action_right_knee,action_right_ankle,target_left_hip_yaw,target_left_hip_roll,target_left_hip_pitch,target_left_knee,target_left_ankle,target_neck_pitch,target_head_pitch,target_head_yaw,target_head_roll,target_right_hip_yaw,target_right_hip_roll,target_right_hip_pitch,target_right_knee,target_right_ankle,cur_left_hip_yaw,cur_left_hip_roll,cur_left_hip_pitch,cur_left_knee,cur_left_ankle,cur_right_hip_yaw,cur_right_hip_roll,cur_right_hip_pitch,cur_right_knee,cur_right_ankle,pwm_left_hip_yaw,pwm_left_hip_roll,pwm_left_hip_pitch,pwm_left_knee,pwm_left_ankle,pwm_right_hip_yaw,pwm_right_hip_roll,pwm_right_hip_pitch,pwm_right_knee,pwm_right_ankle,tqen_left_hip_yaw,tqen_left_hip_roll,tqen_left_hip_pitch,tqen_left_knee,tqen_left_ankle,tqen_right_hip_yaw,tqen_right_hip_roll,tqen_right_hip_pitch,tqen_right_knee,tqen_right_ankle,contact_l,contact_r,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_grav_x,proj_grav_y,proj_grav_z,phase_cos,phase_sin
4.0879,195,0.13959225,0.1441942,0.88050497,-2.0447965,0.54763114,0.5236,0.5236,0.0,0.0,-0.12732041,0.35281557,0.41877675,1.8008934,-0.8452234,-1.1270987,-0.04796165,0.69544387,-0.023980824,-1.9664276,0.0,0.0,0.0,0.0,1.774581,-0.7434055,-0.1918466,-0.0959233,0.26378906,0.9166581,0.20375383,-0.17870583,0.36223975,-0.51001734,-0.54988956,0.22070497,0.4997606,-0.16320285,-0.497023,0.06720939,-0.9429261,0.23669007,-0.28833723,0.22606453,0.07163846,0.85052353,-1.4787401,0.6168957,0.5236,0.5236,0.0,0.0,-0.12795575,0.006402348,0.6957685,1.6591725,-0.8108843,-0.55145,0.11298,0.35239,0.00269,0.19099000000000002,-0.12373999999999999,-0.5649,0.15602000000000002,0.11298,0.0,-0.6418079096045197,1.0,1.0,1.0,0.9796610169491525,-0.3581920903954802,-1.0,1.0,1.0,-0.8983050847457628,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.5803219762881145,0.5846852994181003,-2.011491962923465,-5.72,-0.64,8.53,0.54884475,-0.04896756,-0.83448887,0.17364818,0.9848077
4.1080,196,0.17333983,0.15033011,0.8651652,-2.0447965,0.5445632,0.5236,0.5236,0.0,0.0,-0.12271846,0.30679616,0.40803888,1.7886215,-0.8390875,-0.14388494,0.0959233,0.04796165,0.0,-1.5347728,0.0,0.0,0.0,0.0,1.486811,-1.5827343,-0.43165484,-0.407674,0.3117507,0.9663398,0.13555577,-0.091249734,0.3790661,-0.23297197,-0.5401889,0.2754253,0.4569182,-0.14521022,-0.6546297,0.12187418,-1.1103332,0.043796457,-0.15098272,0.23848496,0.054588944,0.8723876,-1.4745336,0.68615705,0.5236,0.5236,0.0,0.0,-0.16735743,0.020068545,0.6539167,1.6109492,-0.77654564,-0.5864199999999999,0.09146,-0.08339,0.00269,0.00269,0.52186,-0.6267699999999999,0.13988,0.0538,0.0,-0.8395480225988701,1.0,-0.6090395480225989,1.0,1.0,0.8632768361581921,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.6206827152404835,0.36433748135381633,-1.4093533709854211,-3.38,0.54,9.42,0.55691206,-0.022439681,-0.8302682,-0.05814483,0.9983082
4.1282,197,0.21168935,0.1349903,0.8651652,-2.0463305,0.5506991,0.5236,0.5236,0.0,0.0,-0.13345633,0.25924274,0.39730102,1.7778838,-0.83141756,0.7673864,0.04796165,-0.33573154,0.0,-0.8872905,0.0,0.0,0.0,0.0,0.8872905,-2.1342933,-0.5275781,-0.4796165,0.3117507,1.0030395,0.21115816,0.013022589,0.19768862,0.13738212,-0.57044977,0.3224254,0.38202918,-0.17672908,-0.9192461,0.30063155,-1.2925009,-0.27852708,-0.15953995,0.24765988,0.07348954,0.8984557,-1.5198779,0.77874553,0.5236,0.5236,0.0,0.0,-0.23351152,0.06475789,0.60837483,1.5303682,-0.778685,-0.13181,0.79355,-0.00269,0.00269,0.00269,0.00269,-0.53531,0.09684000000000001,0.03766,0.0,-0.21807909604519773,0.4463276836158192,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.8552113334772214,0.5912302841130791,-0.8726646259971648,-4.68,1.86,8.96,0.5654887,-0.0,-0.8247561,-0.28680325,0.9579895
4.1629,198,0.25003886,0.107378654,0.88050497,-2.0463305,0.54609716,0.5236,0.5236,0.0,0.0,-0.19021362,0.19481556,0.38042724,1.7318643,-0.8099418,1.4628303,-0.3836932,-0.16786577,0.0,-0.14388494,0.0,0.0,0.0,0.0,-0.28776988,-2.2302167,-0.5275781,-0.69544387,0.407674,0.9748658,0.46666762,0.19854589,-0.29563025,0.25575942,-0.57909137,0.30609834,0.23123941,-0.2789537,-1.0424129,0.41008505,-1.4658157,-0.646279,-0.14215772,0.24061646,0.1373669,0.9448365,-1.6162779,0.8083399,0.5236,0.5236,0.0,0.0,-0.2643032,0.092121266,0.5650461,1.4384303,-0.77433944,-0.01345,0.42502,0.13719,0.0,0.00269,-0.08877,-0.67519,0.11298,0.71554,0.0,-0.17288135593220338,0.17740112994350282,-0.1096045197740113,1.0,1.0,0.56045197740113,-1.0,1.0,1.0,-0.7627118644067796,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0941032748439452,0.3523383427463553,-0.7799440094849661,-4.28,-0.08,8.84,0.5725068,0.02653329,-0.81947047,-0.5,0.8660254
4.1806,199,0.25310683,0.107378654,0.89124286,-2.0463305,0.54609716,0.5236,0.5236,0.0,0.0,-0.22549517,0.15646604,0.37122336,1.6935148,-0.79460204,1.2949644,-0.5275781,0.11990412,0.0,-0.04796165,0.0,0.0,0.0,0.0,-0.959233,-2.1342933,-0.5035973,-1.0071946,0.5275781,0.8688671,0.8817638,0.27621096,-0.6827794,0.3044282,-0.6520231,0.30835983,0.05597398,-0.26423514,-1.1798544,0.4451725,-1.672488,-0.8470273,-0.25587767,0.21411678,0.23376691,0.96425277,-1.712678,0.82050705,0.5236,0.5236,0.0,0.0,-0.2986636,0.100893125,0.513378,1.3882432,-0.8027694,0.18561,-0.08339,-0.14526,0.0,0.55145,-0.12373999999999999,-0.18292,0.09953000000000001,0.59987,0.0,1.0,-0.03954802259887006,-1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,-0.823728813559322,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0919216132789524,0.619591884457987,0.2748893571891069,-8.01,-0.24,7.87,0.58378863,0.05000987,-0.810364,-0.6862416,0.72737366
4.2148,200,0.24236897,0.12732041,0.9173205,-2.0463305,0.5506991,0.5236,0.5236,0.0,0.0,-0.26077673,0.13805827,0.3604855,1.6474954,-0.7715923,0.7913672,-0.35971236,0.4796165,0.0,0.0,0.0,0.0,0.0,0.0,-1.5347728,-1.8944851,-0.5035973,-1.5107919,0.69544387,0.68992317,1.2736821,0.137409,-1.1212177,0.14460528,-0.66593236,0.14999409,-0.17026374,-0.29787177,-0.95083475,0.38449505,-1.5341759,-0.91580814,-0.24546675,0.1693808,0.3301669,0.92955226,-1.809078,0.7805513,0.5236,0.5236,0.0,0.0,-0.24140869,0.085723765,0.54795605,1.371048,-0.80016667,0.49765,-0.08070000000000001,-0.26093,0.0,0.01883,0.26093,0.01345,0.059179999999999996,0.35239,0.23940999999999998,0.27005649717514124,-1.0,-0.9988700564971752,1.0,1.0,0.6350282485875707,0.3525423728813559,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.100648259538924,-0.1407171709420428,0.5323254218582705,-6.76,-0.56,9.38,0.5850248,0.062280122,-0.80862063,-0.8354878,0.549509
4.2381,201,0.21935925,0.22549517,0.9526021,-2.0478644,0.59671855,0.5236,0.5236,0.0,0.0,-0.30679616,0.12732041,0.3420777,1.5539225,-0.76545644,-0.1918466,1.0071946,0.93525213,0.0,0.35971236,0.0,0.0,0.0,0.0,-1.7026385,-1.0791371,-0.5035973,-2.206236,0.69544387,0.7008241,1.4817111,-0.34736204,-1.3396122,0.111973815,-0.55476373,0.15741037,-0.43202874,-0.37978387,-0.63124967,0.25665563,-1.2074888,-0.76630825,-0.34532243,0.17210603,0.3911278,0.83315223,-1.9042032,0.77239347,0.5236,0.5236,0.0,0.0,-0.16151242,0.053763907,0.6296278,1.408423,-0.8251306,0.30934999999999996,-0.22326999999999997,0.5460699999999999,0.0,0.00269,-0.6348400000000001,-0.00269,0.09146,0.65098,0.02152,0.4429378531073446,-1.0,0.9954802259887006,1.0,1.0,-0.5050847457627119,-1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.9872018581592925,-0.6065019150680295,-0.031634092692397225,-6.27,-0.86,3.98,0.5764751,0.08978727,-0.81216663,-0.9396926,0.34202015
4.2560,202,0.20555343,0.28225246,0.9418642,-2.0478644,0.6043884,0.5236,0.5236,0.0,0.0,-0.29299033,0.12578642,0.3344078,1.517107,-0.7593205,-0.45563567,1.7506001,0.8633097,0.0,0.6714631,0.0,0.0,0.0,0.0,-1.2949644,-0.6235014,-0.4796165,-2.2781782,0.5275781,0.78327656,1.5248429,-0.6283159,-1.3556178,0.1002411,-0.33411732,0.21044104,-0.49446726,-0.44906655,-0.5331973,0.18596289,-0.8948591,-0.55153954,-0.42963105,0.19271915,0.40191072,0.73812103,-1.9082046,0.7694603,0.5236,0.5236,0.0,0.0,-0.13699932,0.03609072,0.70778525,1.4621152,-0.84620774,-0.18023,0.04304,0.14257,0.0,0.0538,-0.8608,-1.01144,0.08877,0.08608,0.1345,-0.23163841807909605,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.016654289286697,-0.8050331174823845,-0.37306412761378793,-4.77,-2.21,6.66,0.5623403,0.11022279,-0.8195268,-0.99323833,0.11609291
4.2741,203,0.19634955,0.34667966,0.92038846,-2.0478644,0.59825253,0.5236,0.5236,0.0,0.0,-0.25310683,0.10891264,0.32520393,1.4925632,-0.75318456,-0.551559,2.5179865,0.43165484,-0.023980824,0.7434055,0.0,0.0,0.0,0.0,-0.5275781,-0.407674,-0.4796165,-2.206236,0.33573154,0.83058494,1.4791055,-0.81803215,-1.2572937,0.21401384,-0.17483336,0.361066,-0.4526204,-0.3618313,-0.54789424,0.2263605,-0.5837606,-0.5679953,-0.3373319,0.20454624,0.39047638,0.69069195,-1.8836235,0.7979035,0.5236,0.5236,0.0,0.0,-0.14067356,0.046190124,0.7855599,1.4580011,-0.823133,-0.13988,-0.00538,0.12104999999999999,0.0,0.05649,-0.39543,-0.8769399999999999,0.09953000000000001,0.01076,0.09953000000000001,-1.0,-0.6666666666666666,1.0,1.0,1.0,-1.0,-0.7491525423728813,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.1115565673638887,-0.4145156973486533,-0.36324665057131983,-6.1,1.47,8.36,0.557443,0.11741015,-0.8218711,-0.99323833,-0.11609291
4.2962,204,0.20248546,0.398835,0.8636312,-2.0493984,0.5936506,0.5236,0.5236,0.0,0.0,-0.1994175,0.08743691,0.31600004,1.4910294,-0.76238847,-0.45563567,2.877699,-0.407674,-0.023980824,0.57553977,0.0,0.0,0.0,0.0,0.6474822,-0.5035973,-0.45563567,-1.774581,0.1918466,1.0176677,1.4612964,-1.1469802,-1.049376,0.36910972,0.004402239,0.59355056,-0.39696422,-0.24678357,-0.54785055,0.34853265,-0.18086468,-0.7710785,-0.13004875,0.2513169,0.38602412,0.60845494,-1.831644,0.83667743,0.5236,0.5236,0.0,0.0,-0.14066264,0.076733164,0.8819599,1.4072304,-0.7713122,0.29858999999999997,0.16409,0.08608,0.0,0.00538,-0.22057999999999997,-0.57297,0.04304,0.56221,-0.15064,-0.4271186440677966,0.9706214689265537,1.0,1.0,1.0,-0.3977401129943503,-0.2745762711864407,1.0,0.003389830508474576,0.9412429378531073,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.4398966328953218,-0.13526301702956053,-1.6580627893946132,-4.89,-2.45,6.08,0.54706526,0.16534436,-0.8205979,-0.9396926,-0.34202015
4.3141,205,0.21782528,0.41877675,0.80533993,-2.0493984,0.61205834,0.5236,0.5236,0.0,0.0,-0.17180584,0.07669904,0.30833015,1.4894954,-0.77926224,-0.21582742,2.7577949,-1.3429261,0.0,0.16786577,0.0,0.0,0.0,0.0,1.486811,-0.6474822,-0.43165484,-1.1510795,0.0,1.1518675,1.4264114,-1.4482077,-0.71859664,0.45875165,0.09293758,0.7202501,-0.41274714,-0.14583644,-0.5908815,0.42931747,0.023262754,-0.97968036,-0.042509094,0.28486687,0.37730286,0.53314805,-1.7489492,0.85908794,0.5236,0.5236,0.0,0.0,-0.15142038,0.09692937,0.9373157,1.3550799,-0.74942726,-0.84197,0.15333,0.29858999999999997,0.0,0.11298,-0.02152,0.08608,0.06456,0.09146,0.024210000000000002,-1.0,1.0,1.0,1.0,1.0,-0.21694915254237288,1.0,1.0,1.0,-1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.3231777391682011,-0.10799224746714915,-2.0180369476184437,-5.48,-3.73,7.24,0.5421218,0.18887484,-0.81879795,-0.8354878,-0.549509
4.3363,206,0.25464082,0.4249127,0.7439807,-2.0478644,0.6550098,0.5236,0.5236,0.0,0.0,-0.16260196,0.08590292,0.29912627,1.4710876,-0.7731263,0.3117507,2.1342933,-2.182255,0.0,0.35971236,0.0,0.0,0.0,0.0,1.7506001,-0.6235014,-0.43165484,-0.6474822,-0.23980825,1.2467602,1.3982887,-1.6322315,-0.3898051,0.45602593,0.0058519095,0.85073024,-0.38014904,0.04157221,-0.830328,0.43526718,-0.031557076,-1.2682958,-0.15248244,0.30859005,0.3702722,0.48714215,-1.6667514,0.8584065,0.5236,0.5236,0.0,0.0,-0.211282,0.0984168,0.92361075,1.2829261,-0.7769206,0.13988,0.40888,0.24478999999999998,0.0,0.00538,-0.1883,-0.22326999999999997,0.09684000000000001,0.95226,-0.00269,-0.6271186440677966,1.0,1.0,1.0,1.0,-0.0576271186440678,0.1672316384180791,1.0,1.0,-0.6463276836158192,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.4112432050011639,0.3763366199612773,-0.9304786574694769,-2.37,-2.45,10.22,0.53475624,0.2326802,-0.81233966,-0.6862416,-0.72737366
4.3564,207,0.2883884,0.41417482,0.6795535,-2.0493984,0.7102331,0.5236,0.5236,0.0,0.0,-0.16566992,0.10277671,0.2945243,1.4327381,-0.75318456,0.91127133,1.1990412,-2.733814,0.0,1.0311754,0.0,0.0,0.0,0.0,1.2709837,-0.21582742,-0.407674,-0.6235014,-0.16786577,1.0610664,1.2895288,-1.5867535,0.0041685365,0.43438533,-0.16940865,0.74581575,-0.3520557,0.13279212,-0.9117148,0.56700563,-0.31954995,-1.3313636,-0.16768713,0.2621666,0.34308222,0.49851164,-1.5703514,0.85299635,0.5236,0.5236,0.0,0.0,-0.2316287,0.13135141,0.8516125,1.2671591,-0.7807218,-0.2152,0.11298,0.15064,0.0,0.04304,0.07263,-0.01076,0.03497,0.68864,0.03497,-0.423728813559322,1.0,1.0,1.0,1.0,1.0,0.15819209039548024,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.1505346479845109,0.17998707911191522,0.46796640569097964,-6.72,-5.05,8.11,0.5400361,0.23377743,-0.8085228,-0.5,-0.8660254
4.3765,208,0.3113981,0.4049709,0.6151263,-2.0463305,0.7761943,0.5236,0.5236,0.0,0.0,-0.19328158,0.111980595,0.2883884,1.3897866,-0.7424467,1.2709837,0.407674,-2.9496412,0.0,1.8944851,0.0,0.0,0.0,0.0,0.4796165,0.1918466,-0.35971236,-1.0551562,0.1918466,1.0067596,1.1904182,-1.4885869,0.31329855,0.31798115,-0.28849488,0.6146497,-0.24628484,0.14595947,-0.9220408,0.7945085,-0.42633688,-1.1723948,-0.17438416,0.24858992,0.31830457,0.5230533,-1.4909754,0.82389534,0.5236,0.5236,0.0,0.0,-0.23421021,0.18822713,0.82491577,1.3069013,-0.782396,0.14526,0.53531,-0.19637000000000002,0.03497,-0.09953000000000001,0.00269,0.87963,0.11298,0.09953000000000001,0.06994,1.0,0.9141242937853107,0.9570621468926553,1.0,0.02937853107344633,1.0,0.5141242937853108,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.3414300349213907,-0.019634954084936207,0.6163193921104976,-4.39,-1.4,7.22,0.54322267,0.2328097,-0.8066652,-0.28680325,-0.9579895
4.3962,209,0.3037282,0.38809714,0.55990297,-2.0463305,0.82834965,0.5236,0.5236,0.0,0.0,-0.22702916,0.1349903,0.27611655,1.3529711,-0.73937875,1.223022,-0.11990412,-3.0215838,0.023980824,2.5179865,0.0,0.0,0.0,0.0,-0.3117507,0.551559,-0.35971236,-1.5587536,0.4796165,0.9143794,1.1019329,-1.3058994,0.51875633,0.16444305,-0.42307833,0.43134698,-0.15951537,0.1472463,-0.892345,1.1009575,-0.51234525,-0.76069456,-0.1282223,0.22549486,0.29618323,0.56872517,-1.439611,0.7855108,0.5236,0.5236,0.0,0.0,-0.22678626,0.26483938,0.8034137,1.4033014,-0.77085555,0.89039,0.2959,-0.12104999999999999,0.01076,-0.47343999999999997,0.04304,0.72092,0.13719,-0.01883,0.00538,0.536723163841808,1.0,-1.0,1.0,-1.0,0.23728813559322035,0.8497175141242937,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.4341506514335895,-0.31743175770646864,1.1322823522313212,-6.0,-8.22,8.54,0.5440061,0.22862546,-0.80733365,-0.05814483,-0.9983082
4.4160,210,0.28685442,0.36968938,0.53382534,-2.0463305,0.8452234,0.5236,0.5236,0.0,0.0,-0.24543692,0.17487381,0.26691267,1.3406992,-0.7439807,0.6714631,-0.4796165,-2.8297372,0.023980824,2.5899289,0.0,0.0,0.0,0.0,-0.91127133,0.8393288,-0.35971236,-1.7026385,0.407674,0.9361931,0.98397195,-1.1370082,0.60461783,0.08972404,-0.48652726,0.35143963,-0.086056195,0.20984757,-0.92106116,1.3734314,-0.63434213,-0.2789957,-0.14285938,0.23094828,0.266693,0.61094797,-1.4181457,0.76683104,0.5236,0.5236,0.0,0.0,-0.2339653,0.33295786,0.77291447,1.4997014,-0.77451485,0.83121,0.20175,-0.13181,0.01076,-0.00269,-0.19368000000000002,0.50303,0.04304,-0.00538,0.00269,0.7107344632768362,1.0,-1.0,1.0,-1.0,-0.9932203389830508,1.0,1.0,-1.0,-0.6180790960451977,1,1,1,1,1,1,1,1,1,1,1.0,1.0,-0.07635815477475191,-0.30761428066400054,1.4388058021128254,-4.61,-3.61,7.7,0.5437363,0.22341137,-0.80897355,0.17364818,-0.9848077
4.4342,211,0.2623107,0.3512816,0.54609716,-2.0463305,0.84368944,0.5236,0.5236,0.0,0.0,-0.24390295,0.23009712,0.26537868,1.3667768,-0.7485826,-0.07194247,-0.6714631,-2.1582742,0.023980824,2.0143893,0.0,0.0,0.0,0.0,-1.0551562,1.2949644,-0.43165484,-1.2470028,0.11990412,1.0931151,0.87385505,-0.94223815,0.7083444,0.18108359,-0.5407485,0.42104056,0.06560348,0.35752836,-1.0853708,1.650969,-0.9390145,0.17950192,-0.25917786,0.27017877,0.23916376,0.6596405,-1.392214,0.78967094,0.5236,0.5236,0.0,0.0,-0.27504268,0.40234226,0.6967464,1.5961014,-0.80359447,-0.12373999999999999,0.83121,-0.029589999999999998,0.00269,-0.01614,0.040350000000000004,0.26093,0.029589999999999998,-0.02152,0.01614,0.4915254237288136,1.0,-1.0,1.0,-1.0,0.5378531073446328,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.28688849579656794,0.18653206380689397,1.5718871575773932,-3.13,-2.36,7.83,0.5513406,0.1970532,-0.8106748,0.39607978,-0.9182161
4.4560,212,0.25464082,0.319068,0.5767768,-2.0478644,0.83295155,0.5236,0.5236,0.0,0.0,-0.24543692,0.2945243,0.28225246,1.4189322,-0.75471854,-0.5995206,-0.91127133,-1.0551562,0.0,1.103118,0.0,0.0,0.0,0.0,-0.7434055,1.9424467,-0.23980825,-0.21582742,-0.04796165,1.2279992,0.7038619,-0.68749917,0.6683522,0.20859554,-0.5400718,0.40841508,0.2570658,0.36899504,-1.2680591,1.8897392,-1.363787,0.568106,-0.38124973,0.3038998,0.19666547,0.72332525,-1.402212,0.7965489,0.5236,0.5236,0.0,0.0,-0.32071477,0.4620348,0.6003464,1.6925014,-0.8341124,-0.02152,0.3497,-0.00269,0.00269,0.15602000000000002,0.68326,0.12643,0.0,-0.06994,0.00269,-0.29717514124293787,0.8338983050847457,-0.9988700564971752,1.0,-0.2903954802259887,0.519774011299435,1.0,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.8628471489546966,0.5017821599483697,1.1181015520588673,-3.72,-0.75,5.12,0.5631281,0.17342715,-0.8079665,0.5971586,-0.8021232
4.4759,213,0.26844662,0.28225246,0.6212622,-2.0447965,0.8084079,0.5236,0.5236,0.0,0.0,-0.2623107,0.3604855,0.31600004,1.4956312,-0.7731263,-0.57553977,-1.1990412,0.23980825,0.0,0.14388494,0.0,0.0,0.0,0.0,-0.43165484,2.5419674,0.16786577,1.103118,-0.26378906,1.0432522,0.4330106,-0.30560744,0.5708547,0.15525988,-0.54296803,0.18327594,0.38379478,0.23841041,-1.3238695,1.9957433,-1.8092254,0.9444979,-0.5523177,0.25771305,0.12895265,0.8187982,-1.4265864,0.783215,0.5236,0.5236,0.0,0.0,-0.33466735,0.48853582,0.50394636,1.7889014,-0.8768794,-0.76127,0.64291,-0.05649,0.00538,0.12912,0.11567,0.08070000000000001,-0.50034,-0.01076,0.029589999999999998,-0.41694915254237286,1.0,-1.0,1.0,0.8056497175141243,1.0,0.9062146892655367,1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.7191493132144144,0.13308135546456762,1.5282539262775348,-4.68,-2.56,6.03,0.5715065,0.1357328,-0.80929404,0.76604444,-0.64278764
4.4959,214,0.29299033,0.24083498,0.67648554,-2.0325246,0.79767,0.5236,0.5236,0.0,0.0,-0.29912627,0.41570878,0.36508742,1.5723304,-0.796136,-0.11990412,-1.5107919,1.2949644,0.07194247,-0.3836932,0.0,0.0,0.0,0.0,-0.5035973,2.9256606,0.8393288,2.3980825,-0.5035973,0.7592907,0.14200741,-0.013167006,0.47566286,-0.14498456,-0.46363977,0.05679556,0.46368468,0.0491849,-1.1940558,1.7544398,-1.8889217,0.9734138,-0.7785751,0.18672268,0.056201853,0.8919083,-1.4503844,0.7081539,0.5236,0.5236,0.0,0.0,-0.30221394,0.42820996,0.45926958,1.8433535,-0.9334438,0.40619,0.64022,-0.35508,0.00538,0.0,0.1883,-0.269,-0.73975,-0.01883,0.03228,0.9796610169491525,1.0,-1.0,1.0,-1.0,0.13785310734463277,0.6474576271186441,0.14689265536723164,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.2700188583751246,-0.6588617926278594,1.6853335589570244,-3.45,-0.5,4.77,0.5673157,0.08264851,-0.81934255,0.89363265,-0.4487992
4.5162,215,0.28685442,0.20401944,0.7439807,-2.0355926,0.7853982,0.5236,0.5236,0.0,0.0,-0.33747578,0.44638842,0.4065049,1.6566993,-0.8222137,0.3117507,-1.774581,2.1103125,0.16786577,-0.6474822,0.0,0.0,0.0,0.0,-1.0071946,2.877699,1.5107919,3.285373,-0.815348,0.40469164,-0.0049562976,0.13743018,0.20886396,-0.5279176,-0.40327078,-0.04038661,0.36023462,-0.24670434,-0.975967,1.3772109,-1.618343,0.73862356,-0.8259566,0.09807291,0.019460926,0.92955756,-1.5170841,0.6124206,0.5236,0.5236,0.0,0.0,-0.24769175,0.33390272,0.52691424,1.7846559,-0.94528913,1.00337,0.8365900000000001,-0.1076,0.08070000000000001,0.0,-0.57566,-0.24209999999999998,0.0,0.29858999999999997,0.01076,1.0,1.0,-1.0,1.0,-1.0,-0.8293785310734463,-0.8610169491525423,-1.0,-1.0,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.333287043759919,-1.4486232791552935,1.9547687622336491,-5.77,-0.15,10.0,0.54932487,0.025526248,-0.83521885,0.9730449,-0.23061587
4.5361,216,0.25157285,0.17027187,0.8068739,-2.0401945,0.76392245,0.5236,0.5236,0.0,0.0,-0.34821364,0.45405832,0.42184472,1.7380003,-0.8513593,0.1918466,-1.8225427,2.5899289,0.14388494,-0.69544387,0.0,0.0,0.0,0.0,-1.3429261,2.32614,1.8465234,3.7649894,-1.0551562,0.2313774,0.048131935,0.21648404,-0.0049969964,-0.7597653,-0.42401758,-0.089305826,0.18286972,-0.46218616,-0.7478474,1.1156582,-1.3709645,0.5423198,-0.7118564,0.054744348,0.032732986,0.94932103,-1.5705492,0.5544587,0.5236,0.5236,0.0,0.0,-0.19066185,0.26851454,0.5887589,1.73558,-0.9167641,0.69671,0.8769399999999999,-0.12104999999999999,0.08339,0.0,-0.09684000000000001,-0.08339,0.0,0.25017,0.01614,1.0,0.9107344632768362,-1.0,1.0,-1.0,-1.0,-1.0,1.0,0.8971751412429378,1.0,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.9907661780560322,-1.5042556490626127,2.147845810735522,-7.58,-3.73,13.14,0.5232575,-0.028559864,-0.85169595,1.0,0.0
4.5560,217,0.1994175,0.1349903,0.8713011,-2.0447965,0.7317088,0.5236,0.5236,0.0,0.0,-0.33287382,0.46019423,0.41570878,1.7962915,-0.8605632,-0.4796165,-1.7985618,2.9256606,0.023980824,-0.815348,0.0,0.0,0.0,0.0,-1.1750604,1.5107919,1.486811,3.8609126,-1.1510795,0.23297168,0.22474058,0.16241758,-0.08094365,-0.9192584,-0.5136311,-0.029504137,0.17024408,-0.5061341,-0.46974367,0.8580621,-1.1784011,0.3798821,-0.6672593,0.05514292,0.07688515,0.9358044,-1.589536,0.51458544,0.5236,0.5236,0.0,0.0,-0.12113592,0.20411552,0.6368997,1.6949706,-0.9056148,0.36852999999999997,0.7478199999999999,-0.12373999999999999,0.01614,0.0,-0.83928,-0.08608,0.040350000000000004,0.11028999999999999,0.0,1.0,1.0,-0.9062146892655367,1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.5954802259887005,1,1,1,1,1,1,1,1,1,1,1.0,1.0,2.0202186091834364,-1.1399181677087964,0.7384924397501007,-4.37,1.41,10.32,0.5018128,-0.07343602,-0.8618533,0.9730449,0.23061587
